time,open,high,low,close,Volume
1742318700,23328.28,23340.8,23315.8,23325.8,344
1742319000,23325.8,23350.8,23321.79,23349.78,403
1742319300,23349.78,23373.78,23341.28,23369.29,421
1742319600,23369.29,23369.29,23347.29,23350.78,366
1742319900,23350.78,23358.8,23344.3,23355.8,255
1742320200,23355.8,23363.29,23353.29,23353.78,301
1742320500,23353.78,23354.78,23336.28,23352.28,224
1742320800,23352.28,23356.78,23332.29,23335.79,193
1742321100,23335.79,23343.29,23327.28,23342.78,308
1742321400,23342.78,23342.78,23323.8,23326.79,225
1742321700,23326.79,23339.3,23323.3,23339.3,227
1742322000,23339.3,23359.28,23333.79,23349.78,231
1742322300,23349.78,23358.29,23339.28,23342.3,192
1742322600,23342.3,23366.28,23342.3,23354.28,240
1742322900,23354.28,23368.79,23354.28,23364.28,223
1742323200,23364.28,23364.8,23345.8,23352.8,287
1742323500,23352.8,23373.78,23352.79,23366.29,203
1742323800,23366.29,23393.79,23356.79,23373.79,341
1742324100,23373.79,23382.8,23363.78,23371.29,234
1742324400,23371.29,23373.78,23354.3,23364.8,256
1742324700,23364.8,23369.79,23355.78,23363.3,243
1742325000,23363.3,23369.8,23357.28,23367.3,201
1742325300,23367.3,23382.28,23361.29,23376.8,241
1742325600,23376.8,23381.29,23367.78,23375.28,218
1742325900,23375.28,23377.29,23357.78,23371.8,304
1742326200,23371.8,23377.8,23366.79,23370.29,226
1742326500,23370.29,23370.29,23358.29,23363.78,320
1742326800,23363.78,23365.3,23344.79,23356.8,299
1742327100,23356.8,23358.79,23340.79,23347.8,332
1742327400,23347.8,23363.3,23341.79,23359.8,383
1742327700,23359.8,23362.28,23350.78,23360.78,247
1742328000,23360.78,23380.8,23360.78,23373.78,165
1742328300,23373.78,23377.8,23369.79,23377.8,55
1742328600,23377.8,23377.8,23364.28,23364.28,52
1742328900,23364.28,23366.79,23361.28,23362.79,47
1742329200,23362.79,23362.79,23357.28,23359.3,48
1742329500,23359.3,23362.29,23356.8,23360.78,16
1742329800,23360.78,23360.78,23355.28,23357.28,32
1742330100,23357.28,23357.29,23355.28,23355.78,29
1742330400,23355.78,23358.28,23354.78,23356.8,25
1742330700,23356.8,23359.28,23356.28,23359.28,47
1742331000,23359.28,23367.8,23358.79,23367.3,59
1742331300,23367.3,23369.3,23353.04,23353.04,89
1742344200,23353.04,23405.06,23353.04,23405.04,12
1742344500,23405.04,23423.3,23405.04,23420.8,61
1742344800,23420.8,23422.05,23416.04,23422.05,17
1742345100,23422.05,23428.8,23419.05,23424.79,24
1742345400,23424.79,23431.8,23421.8,23426.06,29
1742345700,23426.06,23430.8,23422.06,23423.05,28
1742346000,23423.05,23424.81,23408.04,23408.04,32
1742346300,23408.04,23409.06,23399.04,23402.29,22
1742346600,23402.29,23408.8,23402.29,23404.04,29
1742346900,23404.04,23415.79,23404.04,23408.05,42
1742347200,23408.05,23417.06,23408.05,23417.06,26
1742347500,23417.06,23421.81,23409.06,23413.06,21
1742347800,23413.06,23413.06,23408.04,23411.04,38
1742348100,23411.04,23414.8,23409.04,23414.8,15
1742348400,23414.8,23414.8,23411.06,23413.06,12
1742348700,23413.06,23413.06,23409.04,23409.81,12
1742349000,23409.81,23410.06,23405.04,23407.05,23
1742349300,23407.05,23414.31,23407.04,23413.8,9
1742349600,23413.8,23413.8,23402.04,23402.04,25
1742349900,23402.04,23411.81,23402.04,23406.05,26
1742350200,23406.05,23412.79,23403.05,23404.04,20
1742350500,23404.04,23405.8,23403.04,23404.05,7
1742350800,23404.05,23407.81,23404.04,23406.81,18
1742351100,23406.81,23408.81,23406.8,23406.8,14
1742351400,23406.8,23406.8,23401.8,23404.06,18
1742351700,23404.06,23405.79,23397.04,23397.04,7
1742352000,23397.04,23401.06,23397.04,23401.04,12
1742352300,23401.04,23401.04,23397.05,23397.05,12
1742352600,23397.05,23405.79,23397.04,23400.06,22
1742352900,23400.06,23401.8,23398.04,23399.04,7
1742353200,23399.04,23402.31,23399.04,23402.31,4
1742353500,23402.31,23407.8,23402.05,23407.8,16
1742353800,23407.8,23407.81,23403.04,23404.06,10
1742354100,23404.06,23404.06,23402.04,23403.05,6
1742354400,23403.05,23403.05,23400.05,23401.05,11
1742354700,23401.05,23402.06,23394.04,23395.05,18
1742355000,23395.05,23410.79,23394.05,23410.79,33
1742355300,23410.79,23410.79,23395.79,23396.29,34
1742355600,23396.29,23396.81,23395.04,23395.04,9
1742355900,23395.04,23401.8,23395.04,23398.05,14
1742356200,23398.05,23398.05,23396.04,23396.06,5
1742356500,23396.06,23397.06,23395.04,23397.06,5
1742356800,23397.06,23400.3,23394.04,23395.81,17
1742357100,23395.81,23395.81,23386.04,23388.05,30
1742357400,23388.05,23388.05,23386.05,23386.06,6
1742357700,23386.06,23386.06,23381.04,23381.04,8
1742358000,23381.04,23381.06,23381.04,23381.06,4
1742358300,23381.06,23384.81,23378.04,23379.06,13
1742358600,23379.06,23384.79,23375.81,23376.79,33
1742358900,23376.79,23383.81,23376.79,23380.81,17
1742359200,23380.81,23380.81,23377.06,23379.81,13
1742359500,23379.81,23381.31,23378.05,23380.04,5
1742359800,23380.04,23384.79,23375.8,23383.29,36
1742360100,23383.29,23383.29,23376.06,23381.31,18
1742360400,23381.31,23383.79,23380.29,23383.79,25
1742360700,23383.79,23383.81,23380.05,23381.05,20
1742361000,23381.05,23406.79,23381.04,23394.79,71
1742361300,23394.79,23400.3,23393.05,23396.8,38
1742361600,23396.8,23402.79,23390.79,23402.79,26
1742361900,23402.79,23418.3,23398.05,23412.06,45
1742362200,23412.06,23417.81,23411.79,23417.31,42
1742362500,23417.31,23418.81,23398.04,23401.06,63
1742362800,23401.06,23403.81,23395.79,23399.8,61
1742363100,23399.8,23400.8,23384.29,23384.29,36
1742363400,23384.29,23387.31,23377.29,23378.31,61
1742363700,23378.31,23382.81,23375.29,23382.81,28
1742364000,23382.81,23385.31,23379.29,23384.04,40
1742364300,23384.04,23385.8,23372.04,23372.8,21
1742364600,23372.8,23373.31,23356.81,23356.81,32
1742364900,23356.81,23360.3,23347.06,23350.31,34
1742365200,23350.31,23357.81,23341.04,23356.29,86
1742365500,23356.29,23364.81,23346.8,23350.31,102
1742365800,23350.31,23357.8,23331.06,23357.8,136
1742366100,23357.8,23364.3,23343.79,23344.79,49
1742366400,23344.79,23345.81,23335.31,23338.3,69
1742366700,23338.3,23343.8,23334.29,23334.81,119
1742367000,23334.81,23338.8,23320.04,23333.8,103
1742367300,23333.8,23349.79,23333.8,23344.8,109
1742367600,23344.8,23347.81,23307.8,23328.31,300
1742367900,23328.31,23328.31,23301.29,23301.81,222
1742368200,23301.81,23321.3,23296.81,23302.31,206
1742368500,23302.31,23315.81,23302.31,23314.3,117
1742368800,23314.3,23322.31,23284.8,23288.31,150
1742369100,23288.31,23298.81,23275.31,23287.31,139
1742369400,23287.31,23287.31,23249.81,23252.8,402
1742369700,23252.8,23261.79,23224.8,23243.3,512
1742370000,23243.3,23255.3,23224.79,23239.8,504
1742370300,23239.8,23241.31,23218.79,23240.3,436
1742370600,23240.3,23248.31,23211.31,23225.3,405
1742370900,23225.3,23244.81,23194.81,23239.81,581
1742371200,23239.81,23273.15,23215.05,23253.65,1406
1742371500,23253.65,23301.66,23244.64,23282.16,932
1742371800,23282.16,23282.66,23248.05,23262.16,909
1742372100,23262.16,23265.14,23231.16,23258.64,887
1742372400,23258.64,23277.14,23257.15,23271.15,553
1742372700,23271.15,23276.65,23236.14,23272.64,675
1742373000,23272.64,23299.16,23272.64,23298.66,517
1742373300,23298.66,23317.66,23298.16,23299.66,571
1742373600,23299.66,23310.15,23290.16,23294.64,427
1742373900,23294.64,23316.64,23280.64,23313.65,481
1742374200,23313.65,23315.15,23292.16,23310.65,454
1742374500,23310.65,23311.64,23299.65,23302.64,384
1742374800,23302.64,23304.64,23282.66,23294.14,555
1742375100,23294.14,23315.16,23283.15,23314.64,560
1742375400,23314.64,23317.15,23262.16,23275.14,561
1742375700,23275.14,23290.15,23270.14,23272.65,629
1742376000,23272.65,23291.16,23261.14,23290.14,563
1742376300,23290.14,23302.15,23290.14,23298.15,415
1742376600,23298.15,23338.15,23294.14,23321.14,627
1742376900,23321.14,23326.66,23309.65,23326.16,494
1742377200,23326.16,23342.64,23324.15,23334.14,488
1742377500,23334.14,23337.66,23318.15,23329.16,629
1742377800,23329.16,23336.65,23318.15,23331.66,543
1742378100,23331.66,23333.16,23317.65,23323.64,325
1742378400,23323.64,23344.66,23317.16,23338.16,417
1742378700,23338.16,23352.66,23333.65,23351.15,503
1742379000,23351.15,23369.64,23349.15,23363.14,527
1742379300,23363.14,23367.16,23343.64,23351.14,551
1742379600,23351.14,23352.16,23327.64,23328.15,540
1742379900,23328.15,23328.15,23301.65,23312.15,535
1742380200,23312.15,23328.65,23304.66,23317.64,457
1742380500,23317.64,23322.65,23290.65,23294.16,445
1742380800,23294.16,23304.66,23285.65,23292.15,451
1742381100,23292.15,23308.65,23291.65,23299.16,380
1742381400,23299.16,23301.65,23289.14,23290.15,425
1742381700,23290.15,23292.16,23270.66,23287.15,433
1742382000,23287.15,23290.65,23267.64,23284.15,471
1742382300,23284.15,23288.16,23273.14,23281.66,453
1742382600,23281.66,23304.14,23275.64,23303.15,508
1742382900,23303.15,23308.16,23288.65,23297.66,414
1742383200,23297.66,23304.66,23291.14,23303.15,347
1742383500,23303.15,23305.64,23287.66,23291.16,402
1742383800,23291.16,23292.66,23269.64,23282.15,298
1742384100,23282.15,23315.66,23281.66,23311.64,402
1742384400,23311.64,23327.14,23310.66,23324.14,585
1742384700,23324.14,23324.14,23295.15,23297.14,430
1742385000,23297.14,23298.65,23284.64,23291.16,464
1742385300,23291.16,23299.66,23255.65,23285.66,1114
1742385600,23285.66,23292.14,23259.15,23261.15,441
1742385900,23261.15,23270.15,23241.64,23241.65,360
1742386200,23241.65,23252.66,23232.66,23238.14,500
1742386500,23238.14,23253.65,23211.14,23211.66,529
1742386800,23211.66,23224.65,23207.14,23223.16,442
1742387100,23223.16,23236.14,23218.64,23230.14,503
1742387400,23230.14,23233.66,23216.64,23225.16,389
1742387700,23225.16,23226.64,23189.66,23193.65,457
1742388000,23193.65,23221.16,23191.16,23221.14,609
1742388300,23221.14,23245.16,23220.16,23230.65,389
1742388600,23230.65,23237.66,23225.65,23231.64,368
1742388900,23231.64,23231.66,23199.15,23215.16,425
1742389200,23215.16,23217.66,23185.65,23185.65,372
1742389500,23185.65,23216.15,23183.66,23205.16,327
1742389800,23205.16,23208.16,23185.64,23186.16,368
1742390100,23186.16,23196.14,23176.14,23192.16,478
1742390400,23192.16,23198.16,23177.14,23180.65,441
1742390700,23180.65,23184.15,23162.16,23180.65,442
1742391000,23180.65,23186.16,23158.64,23170.64,937
1742391300,23170.64,23183.64,23154.66,23165.64,821
1742391600,23165.64,23174.14,23132.14,23136.65,843
1742391900,23136.65,23160.16,23128.15,23154.14,971
1742392200,23154.14,23162.65,23135.14,23161.16,755
1742392500,23161.16,23187.66,23159.15,23171.16,603
1742392800,23171.16,23196.15,23171.16,23189.64,649
1742393100,23189.64,23212.64,23185.65,23208.16,608
1742393400,23208.16,23218.15,23195.16,23196.65,623
1742393700,23196.65,23201.16,23177.14,23191.16,606
1742394000,23191.16,23191.66,23174.64,23189.16,510
1742394300,23189.16,23192.15,23180.14,23182.15,608
1742394600,23182.15,23222.65,23182.15,23216.66,548
1742394900,23216.66,23231.15,23213.65,23221.14,562
1742395200,23221.14,23227.66,23208.14,23217.15,496
1742395500,23217.15,23236.15,23210.64,23224.14,537
1742395800,23224.14,23244.16,23221.65,23238.16,471
1742396100,23238.16,23251.65,23229.14,23231.66,495
1742396400,23231.66,23254.64,23230.15,23239.14,467
1742396700,23239.14,23260.65,23231.15,23259.64,446
1742397000,23259.64,23277.15,23259.15,23269.64,420
1742397300,23269.64,23272.16,23247.14,23248.64,372
1742397600,23248.64,23264.16,23244.14,23260.14,340
1742397900,23260.14,23277.65,23255.14,23259.14,366
1742398200,23259.14,23267.16,23257.16,23261.16,337
1742398500,23261.16,23290.66,23256.14,23282.15,557
1742398800,23282.15,23289.15,23273.65,23286.14,543
1742399100,23286.14,23307.16,23286.14,23307.15,460
1742399400,23307.15,23327.66,23306.65,23318.16,585
1742399700,23318.16,23318.16,23308.15,23314.16,452
1742400000,23314.16,23316.66,23289.14,23289.64,594
1742400300,23289.64,23316.65,23287.16,23307.16,507
1742400600,23307.16,23309.15,23275.15,23278.15,589
1742400900,23278.15,23292.66,23274.64,23291.16,470
1742401200,23291.16,23299.16,23281.14,23291.15,620
1742401500,23291.15,23299.66,23286.15,23293.65,596
1742401800,23293.65,23297.65,23273.65,23285.64,707
1742402100,23285.64,23292.14,23275.64,23290.14,456
1742402400,23290.14,23290.14,23276.64,23281.65,337
1742402700,23281.65,23288.66,23276.64,23281.66,233
1742403000,23281.66,23286.64,23278.64,23286.15,260
1742403300,23286.15,23286.65,23276.15,23285.64,254
1742403600,23285.64,23288.8,23273.29,23277.31,150
1742403900,23277.31,23280.81,23269.3,23270.8,246
1742404200,23270.8,23272.81,23250.3,23253.81,276
1742404500,23253.81,23255.79,23243.8,23249.79,236
1742404800,23249.79,23255.79,23247.8,23250.31,126
1742405100,23250.31,23253.81,23243.81,23247.8,155
1742405400,23247.8,23255.81,23240.3,23254.29,206
1742405700,23254.29,23275.81,23253.3,23275.31,135
1742406000,23275.31,23275.31,23260.79,23261.29,142
1742406300,23261.29,23263.3,23244.3,23250.29,189
1742406600,23250.29,23266.3,23250.29,23266.3,136
1742406900,23266.3,23267.81,23255.79,23261.8,196
1742407200,23261.8,23292.31,23242.06,23280.31,470
1742407500,23280.31,23281.81,23247.31,23270.81,812
1742407800,23270.81,23295.79,23270.81,23281.8,303
1742408100,23281.8,23292.31,23268.79,23268.79,247
1742408400,23268.79,23281.3,23259.79,23274.29,330
1742408700,23274.29,23279.29,23252.79,23253.79,335
1742409000,23253.79,23295.79,23253.3,23272.81,418
1742409300,23272.81,23292.3,23266.29,23270.29,375
1742409600,23270.29,23298.31,23253.29,23295.31,485
1742409900,23295.31,23300.31,23278.3,23278.8,394
1742410200,23278.8,23302.31,23278.3,23298.81,364
1742410500,23298.81,23327.81,23295.8,23323.81,496
1742410800,23323.81,23327.8,23301.8,23318.29,320
1742411100,23318.29,23365.79,23318.29,23358.29,390
1742411400,23358.29,23376.31,23323.29,23337.31,498
1742411700,23337.31,23350.81,23320.3,23331.81,364
1742412000,23331.81,23334.81,23298.8,23311.3,327
1742412300,23311.3,23312.81,23262.3,23274.29,376
1742412600,23274.29,23303.81,23271.29,23294.29,434
1742412900,23294.29,23307.31,23281.31,23302.31,364
1742413200,23302.31,23318.8,23297.81,23318.8,267
1742413500,23318.8,23320.8,23305.79,23314.31,254
1742413800,23314.31,23315.81,23283.29,23311.81,320
1742414100,23311.81,23311.81,23293.04,23302.79,230
1742414400,23302.79,23316.29,23299.79,23313.79,171
1742414700,23313.79,23314.3,23297.06,23306.8,72
1742415000,23306.8,23310.29,23298.3,23302.79,106
1742415300,23302.79,23304.8,23298.8,23299.81,50
1742415600,23299.81,23300.79,23294.8,23294.81,36
1742415900,23294.81,23300.8,23294.79,23300.31,41
1742416200,23300.31,23300.81,23291.79,23298.81,53
1742416500,23298.81,23313.3,23296.05,23312.8,49
1742416800,23312.8,23316.29,23302.79,23303.3,40
1742417100,23303.3,23310.31,23302.81,23308.81,111
1742417400,23308.81,23308.81,23302.79,23307.81,40
1742417700,23307.81,23318.29,23307.79,23316.05,61
1742430600,23316.05,23351.39,23316.05,23345.63,39
1742430900,23345.63,23348.38,23335.62,23335.62,20
1742431200,23335.62,23343.37,23329.64,23334.37,36
1742431500,23334.37,23340.89,23332.62,23339.88,20
1742431800,23339.88,23340.89,23327.63,23329.63,45
1742432100,23329.63,23331.37,23327.62,23328.63,14
1742432400,23328.63,23332.88,23304.62,23306.37,33
1742432700,23306.37,23306.38,23299.62,23303.88,27
1742433000,23303.88,23322.64,23301.38,23322.64,44
1742433300,23322.64,23325.39,23309.62,23319.38,40
1742433600,23319.38,23319.38,23309.64,23317.39,34
1742433900,23317.39,23317.88,23304.37,23304.37,28
1742434200,23304.37,23304.37,23287.63,23292.39,39
1742434500,23292.39,23296.87,23287.62,23295.87,47
1742434800,23295.87,23295.89,23273.62,23276.62,38
1742435100,23276.62,23283.89,23273.62,23278.62,19
1742435400,23278.62,23280.37,23270.62,23275.63,32
1742435700,23275.63,23286.88,23274.62,23274.62,49
1742436000,23274.62,23300.37,23274.62,23293.63,62
1742436300,23293.63,23296.38,23286.62,23286.62,30
1742436600,23286.62,23291.63,23283.62,23291.63,25
1742436900,23291.63,23293.64,23287.63,23293.64,15
1742437200,23293.64,23294.89,23285.64,23288.38,37
1742437500,23288.38,23293.38,23279.63,23280.62,43
1742437800,23280.62,23282.64,23280.62,23282.62,7
1742438100,23282.62,23282.62,23279.63,23279.63,2
1742438400,23279.63,23289.88,23279.63,23286.39,13
1742438700,23286.39,23286.39,23278.64,23278.64,6
1742439000,23278.64,23280.63,23278.62,23280.63,5
1742439300,23280.63,23280.63,23280.62,23280.62,3
1742439600,23280.62,23282.64,23280.62,23282.63,8
1742439900,23282.63,23284.64,23282.63,23284.63,11
1742440200,23284.63,23304.37,23284.63,23304.37,81
1742440500,23304.37,23309.88,23303.87,23305.88,33
1742440800,23305.88,23306.39,23292.38,23292.38,47
1742441100,23292.38,23292.89,23288.39,23288.39,10
1742441400,23288.39,23289.39,23282.37,23287.88,28
1742441700,23287.88,23291.88,23287.88,23290.87,16
1742442000,23290.87,23296.39,23290.87,23291.89,21
1742442300,23291.89,23291.89,23262.39,23265.39,112
1742442600,23265.39,23271.38,23261.37,23269.87,34
1742442900,23269.87,23272.87,23266.87,23272.87,17
1742443200,23272.87,23272.87,23269.37,23269.37,11
1742443500,23269.37,23271.39,23265.89,23271.39,31
1742443800,23271.39,23273.39,23270.37,23270.37,9
1742444100,23270.37,23273.87,23270.37,23272.88,15
1742444400,23272.88,23280.39,23272.88,23280.38,21
1742444700,23280.38,23282.89,23276.39,23276.39,29
1742445000,23276.39,23283.39,23275.88,23275.88,25
1742445300,23275.88,23275.88,23262.89,23269.87,67
1742445600,23269.87,23276.87,23263.63,23275.87,47
1742445900,23275.87,23282.39,23275.87,23281.88,31
1742446200,23281.88,23288.89,23281.88,23288.38,31
1742446500,23288.38,23288.39,23285.39,23285.39,10
1742446800,23285.39,23285.39,23274.89,23274.89,26
1742447100,23274.89,23274.89,23265.62,23267.87,42
1742447400,23267.87,23268.88,23254.87,23257.37,37
1742447700,23257.37,23263.88,23250.37,23262.37,59
1742448000,23262.37,23263.87,23251.89,23263.87,54
1742448300,23263.87,23269.88,23258.64,23268.37,46
1742448600,23268.37,23273.89,23267.39,23272.88,31
1742448900,23272.88,23272.88,23265.39,23271.87,39
1742449200,23271.87,23273.87,23264.39,23268.87,63
1742449500,23268.87,23283.38,23268.87,23280.88,53
1742449800,23280.88,23282.38,23272.38,23280.89,33
1742450100,23280.89,23293.88,23280.89,23283.87,80
1742450400,23283.87,23293.89,23282.89,23292.87,35
1742450700,23292.87,23299.39,23290.88,23294.39,46
1742451000,23294.39,23305.87,23293.63,23294.89,51
1742451300,23294.89,23301.39,23289.39,23290.88,36
1742451600,23290.88,23300.37,23288.38,23292.87,60
1742451900,23292.87,23292.87,23277.63,23279.87,36
1742452200,23279.87,23285.39,23277.38,23280.37,54
1742452500,23280.37,23280.37,23267.37,23269.87,73
1742452800,23269.87,23281.87,23264.39,23281.87,77
1742453100,23281.87,23283.37,23261.37,23261.38,58
1742453400,23261.38,23261.38,23248.88,23252.38,90
1742453700,23252.38,23258.38,23240.38,23241.64,93
1742454000,23241.64,23268.38,23241.64,23268.38,211
1742454300,23268.38,23287.88,23264.88,23284.89,152
1742454600,23284.89,23295.88,23271.89,23273.89,171
1742454900,23273.89,23283.39,23254.38,23255.37,229
1742455200,23255.37,23275.39,23249.88,23272.39,182
1742455500,23272.39,23281.88,23256.88,23279.87,149
1742455800,23279.87,23281.39,23256.89,23261.89,239
1742456100,23261.89,23267.87,23249.39,23267.37,219
1742456400,23267.37,23270.38,23262.87,23266.88,165
1742456700,23266.88,23286.88,23255.39,23286.38,233
1742457000,23286.38,23296.89,23283.87,23285.37,180
1742457300,23285.37,23296.38,23272.39,23276.39,364
1742457600,23276.39,23306.73,23275.22,23299.73,1095
1742457900,23299.73,23299.73,23265.72,23269.24,844
1742458200,23269.24,23301.24,23262.72,23298.73,654
1742458500,23298.73,23316.22,23279.72,23284.24,591
1742458800,23284.24,23290.72,23268.73,23276.74,465
1742459100,23276.74,23276.74,23228.23,23231.73,359
1742459400,23231.73,23259.73,23227.64,23255.24,465
1742459700,23255.24,23271.24,23238.22,23241.23,409
1742460000,23241.23,23253.72,23227.22,23228.74,531
1742460300,23228.74,23235.24,23187.22,23189.72,567
1742460600,23189.72,23189.73,23169.23,23184.22,668
1742460900,23184.22,23184.73,23139.72,23149.72,719
1742461200,23149.72,23154.72,23100.74,23111.24,890
1742461500,23111.24,23141.24,23111.24,23118.73,994
1742461800,23118.73,23128.73,23072.72,23082.73,1087
1742462100,23082.73,23105.72,23047.73,23065.72,1024
1742462400,23065.72,23079.22,23048.24,23054.22,769
1742462700,23054.22,23058.73,23015.73,23026.74,1128
1742463000,23026.74,23043.74,23013.72,23028.74,910
1742463300,23028.74,23048.23,23008.24,23028.24,934
1742463600,23028.24,23036.23,22994.72,22999.22,709
1742463900,22999.22,23004.23,22969.73,22970.74,939
1742464200,22970.74,22997.23,22950.74,22951.23,1023
1742464500,22951.23,22992.72,22934.73,22979.23,999
1742464800,22979.23,22997.23,22960.74,22964.72,1024
1742465100,22964.72,22973.22,22880.74,22885.24,1212
1742465400,22885.24,22900.23,22834.22,22864.24,1575
1742465700,22864.24,22888.23,22842.72,22842.74,1537
1742466000,22842.74,22850.73,22810.74,22824.74,1662
1742466300,22824.74,22860.73,22817.72,22826.72,1126
1742466600,22826.72,22879.24,22822.23,22877.73,1330
1742466900,22877.73,22891.22,22850.72,22854.23,1016
1742467200,22854.23,22866.74,22849.72,22864.72,1094
1742467500,22864.72,22930.74,22863.24,22905.23,1100
1742467800,22905.23,22968.24,22904.73,22959.24,821
1742468100,22959.24,22981.72,22951.74,22972.74,738
1742468400,22972.74,22987.73,22950.23,22959.23,774
1742468700,22959.23,22989.73,22953.72,22962.72,715
1742469000,22962.72,22976.24,22927.23,22931.22,834
1742469300,22931.22,22971.24,22920.22,22963.24,645
1742469600,22963.24,22968.74,22933.72,22934.24,598
1742469900,22934.24,22948.74,22921.23,22924.74,622
1742470200,22924.74,22948.73,22896.74,22948.24,760
1742470500,22948.24,22953.24,22922.74,22926.73,555
1742470800,22926.73,22977.73,22916.22,22973.74,452
1742471100,22973.74,22978.74,22949.73,22955.24,385
1742471400,22955.24,22977.23,22950.23,22964.72,392
1742471700,22964.72,22970.74,22951.23,22956.24,223
1742472000,22956.24,22965.22,22943.22,22955.24,301
1742472300,22955.24,22964.24,22939.73,22945.74,381
1742472600,22945.74,22946.24,22914.23,22928.73,317
1742472900,22928.73,22941.74,22923.74,22941.72,249
1742473200,22941.72,22943.73,22912.72,22913.72,348
1742473500,22913.72,22920.23,22904.73,22908.64,313
1742473800,22908.64,22933.73,22902.62,22918.22,287
1742474100,22918.22,22936.24,22904.22,22934.73,498
1742474400,22934.73,22942.24,22931.22,22934.22,404
1742474700,22934.22,22948.24,22915.23,22928.73,377
1742475000,22928.73,22961.22,22925.24,22961.22,467
1742475300,22961.22,22973.73,22942.73,22944.73,401
1742475600,22944.73,22948.72,22930.24,22935.22,542
1742475900,22935.22,22937.24,22898.72,22913.73,529
1742476200,22913.73,22922.24,22904.22,22909.24,443
1742476500,22909.24,22913.24,22889.22,22896.24,497
1742476800,22896.24,22896.24,22873.22,22885.24,481
1742477100,22885.24,22903.72,22877.72,22885.72,669
1742477400,22885.72,22912.24,22879.22,22893.22,1322
1742477700,22893.22,22929.74,22888.24,22929.73,826
1742478000,22929.73,22937.24,22906.72,22919.24,876
1742478300,22919.24,22956.24,22917.24,22951.23,1001
1742478600,22951.23,22962.22,22941.22,22946.23,795
1742478900,22946.23,22962.72,22930.23,22956.23,737
1742479200,22956.23,23013.74,22954.23,23001.24,1164
1742479500,23001.24,23012.22,22987.74,22992.24,868
1742479800,22992.24,23000.22,22974.74,22991.74,787
1742480100,22991.74,23011.73,22973.72,22994.74,722
1742480400,22994.74,22999.23,22983.73,22995.24,697
1742480700,22995.24,23004.73,22976.22,22989.22,746
1742481000,22989.22,22993.23,22942.22,22943.22,917
1742481300,22943.22,22973.23,22934.72,22954.24,763
1742481600,22954.24,22972.74,22946.74,22969.22,719
1742481900,22969.22,22981.24,22961.24,22962.72,883
1742482200,22962.72,22979.74,22949.73,22976.73,707
1742482500,22976.73,22986.23,22968.73,22982.74,847
1742482800,22982.74,22996.74,22977.23,22988.72,972
1742483100,22988.72,23011.73,22983.72,23009.74,761
1742483400,23009.74,23009.74,22988.72,22992.74,728
1742483700,22992.74,22994.73,22972.22,22974.72,802
1742484000,22974.72,22985.24,22962.23,22968.24,591
1742484300,22968.24,22975.72,22953.73,22967.72,691
1742484600,22967.72,22967.72,22931.22,22942.73,814
1742484900,22942.73,22967.73,22930.73,22967.73,727
1742485200,22967.73,22996.73,22966.23,22983.72,411
1742485500,22983.72,22999.72,22978.73,22993.73,437
1742485800,22993.73,23007.24,22986.73,22998.72,423
1742486100,22998.72,22999.73,22976.72,22987.22,698
1742486400,22987.22,23031.74,22980.72,23013.22,814
1742486700,23013.22,23027.74,23001.24,23014.24,696
1742487000,23014.24,23040.23,22997.73,23039.74,625
1742487300,23039.74,23042.24,23021.73,23035.74,539
1742487600,23035.74,23037.74,23017.72,23018.23,775
1742487900,23018.23,23019.24,22994.72,23007.23,1115
1742488200,23007.23,23019.74,22989.72,22993.72,993
1742488500,22993.72,23000.22,22976.73,22992.22,798
1742488800,22992.22,22998.74,22975.23,22991.74,565
1742489100,22991.74,23004.22,22983.23,22986.72,521
1742489400,22986.72,23000.23,22984.73,22999.23,334
1742489700,22999.23,23001.24,22985.73,22987.22,231
1742490000,22987.22,23012.88,22987.22,23010.89,108
1742490300,23010.89,23024.37,23010.89,23014.89,212
1742490600,23014.89,23017.39,22998.39,23001.87,179
1742490900,23001.87,23004.39,22984.39,22996.89,138
1742491200,22996.89,22998.88,22975.37,22975.87,139
1742491500,22975.87,22978.37,22950.38,22950.38,284
1742491800,22950.38,22971.89,22950.38,22963.87,208
1742492100,22963.87,22966.89,22952.89,22964.89,129
1742492400,22964.89,22965.89,22949.87,22957.89,130
1742492700,22957.89,22970.89,22952.87,22961.87,137
1742493000,22961.87,22970.88,22951.39,22953.37,140
1742493300,22953.37,22955.87,22941.37,22949.38,144
1742493600,22949.38,22968.87,22947.38,22964.88,99
1742493900,22964.88,22970.88,22960.87,22964.89,119
1742494200,22964.89,22985.39,22964.89,22965.88,130
1742494500,22965.88,22970.89,22957.38,22957.38,94
1742494800,22957.38,22958.89,22949.37,22954.37,141
1742495100,22954.37,22954.37,22937.39,22937.39,203
1742495400,22937.39,22939.38,22926.87,22935.87,182
1742495700,22935.87,22958.39,22935.87,22954.37,155
1742496000,22954.37,22954.37,22938.88,22938.88,139
1742496300,22938.88,22958.89,22936.89,22957.88,134
1742496600,22957.88,22979.89,22955.37,22978.89,115
1742496900,22978.89,22983.89,22946.37,22949.88,163
1742497200,22949.88,22966.39,22948.39,22961.38,166
1742497500,22961.38,22971.38,22960.37,22960.87,101
1742497800,22960.87,22976.37,22958.89,22966.87,132
1742498100,22966.87,22978.38,22965.88,22972.88,110
1742498400,22972.88,22988.38,22972.39,22974.87,114
1742498700,22974.87,22974.89,22952.39,22952.89,118
